$0;1494946399607628626;1.10;KIEKER-SINGLETON;6eea74558600;1;false;0;NANOSECONDS;1
$1;1494946597162917568;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();271F7F40121AC4A2F53F6788BBD1C3B3;4164281542945802278;1494946597158061162;1494946597162914669;6eea74558600;4;4
$1;1494946597163985822;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();271F7F40121AC4A2F53F6788BBD1C3B3;4164281542945802278;1494946597156461963;1494946597163984221;6eea74558600;3;3
$1;1494946597164072804;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();271F7F40121AC4A2F53F6788BBD1C3B3;4164281542945802278;1494946597156454282;1494946597164072142;6eea74558600;2;2
$1;1494946597166932179;HTTP_VetsService.GET;271F7F40121AC4A2F53F6788BBD1C3B3;4164281542945802278;1494946597156103939;1494946597166921393;6eea74558600;1;1
$1;1494946597401973512;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();E9B7CB55C6711851C49B16F639A079C8;4164281542945802286;1494946597391237987;1494946597401970160;6eea74558600;4;4
$1;1494946597403732686;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();E9B7CB55C6711851C49B16F639A079C8;4164281542945802286;1494946597389905022;1494946597403731072;6eea74558600;3;3
$1;1494946597403799847;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E9B7CB55C6711851C49B16F639A079C8;4164281542945802286;1494946597389894416;1494946597403799141;6eea74558600;2;2
$1;1494946597405938226;HTTP_VetsService.GET;E9B7CB55C6711851C49B16F639A079C8;4164281542945802286;1494946597386502193;1494946597405927195;6eea74558600;1;1
$1;1494946597630545469;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();3D0ECF569A7FE7DBE8A50D13AABBE744;4164281542945802294;1494946597615946346;1494946597630542949;6eea74558600;4;4
$1;1494946597631911501;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();3D0ECF569A7FE7DBE8A50D13AABBE744;4164281542945802294;1494946597615049193;1494946597631909782;6eea74558600;3;3
$1;1494946597632029813;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();3D0ECF569A7FE7DBE8A50D13AABBE744;4164281542945802294;1494946597615041995;1494946597632029018;6eea74558600;2;2
$1;1494946597633942337;HTTP_VetsService.GET;3D0ECF569A7FE7DBE8A50D13AABBE744;4164281542945802294;1494946597614709372;1494946597633928161;6eea74558600;1;1
$1;1494946597887590782;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A1600548F69A66E23F17245DABEDA842;4164281542945802302;1494946597879059788;1494946597887588286;6eea74558600;4;4
$1;1494946597891409475;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A1600548F69A66E23F17245DABEDA842;4164281542945802302;1494946597876771544;1494946597891407338;6eea74558600;3;3
$1;1494946597891531592;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A1600548F69A66E23F17245DABEDA842;4164281542945802302;1494946597876756202;1494946597891530758;6eea74558600;2;2
$1;1494946597894358711;HTTP_VetsService.GET;A1600548F69A66E23F17245DABEDA842;4164281542945802302;1494946597875840407;1494946597893295281;6eea74558600;1;1
$1;1494946598117609891;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();36BFF9B02FD1E5C69AB337CFE58D5490;4164281542945802310;1494946598113307426;1494946598117607276;6eea74558600;4;4
$1;1494946598118899919;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();36BFF9B02FD1E5C69AB337CFE58D5490;4164281542945802310;1494946598112460951;1494946598118898281;6eea74558600;3;3
$1;1494946598119007766;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();36BFF9B02FD1E5C69AB337CFE58D5490;4164281542945802310;1494946598112453843;1494946598119006880;6eea74558600;2;2
$1;1494946598122947589;HTTP_VetsService.GET;36BFF9B02FD1E5C69AB337CFE58D5490;4164281542945802310;1494946598112128785;1494946598122927904;6eea74558600;1;1
$1;1494946598369618003;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();27CD6F945FEBC430633B5400D458B70F;4164281542945802318;1494946598365851439;1494946598369615929;6eea74558600;4;4
$1;1494946598370895074;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();27CD6F945FEBC430633B5400D458B70F;4164281542945802318;1494946598364138627;1494946598370893631;6eea74558600;3;3
$1;1494946598370979748;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();27CD6F945FEBC430633B5400D458B70F;4164281542945802318;1494946598364131904;1494946598370979023;6eea74558600;2;2
$1;1494946598372694442;HTTP_VetsService.GET;27CD6F945FEBC430633B5400D458B70F;4164281542945802318;1494946598363850225;1494946598372681519;6eea74558600;1;1
$1;1494946598607111981;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();4B6AF4E66FCC8A26FF15FB993311C3EC;4164281542945802326;1494946598603494981;1494946598607110129;6eea74558600;4;4
$1;1494946598609296834;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();4B6AF4E66FCC8A26FF15FB993311C3EC;4164281542945802326;1494946598602093607;1494946598609294994;6eea74558600;3;3
$1;1494946598609394250;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();4B6AF4E66FCC8A26FF15FB993311C3EC;4164281542945802326;1494946598602082654;1494946598609393529;6eea74558600;2;2
$1;1494946598611761987;HTTP_VetsService.GET;4B6AF4E66FCC8A26FF15FB993311C3EC;4164281542945802326;1494946598599976881;1494946598611750390;6eea74558600;1;1
$1;1494946598878807600;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1C86A154FF5B6669EE7C303149418FE9;4164281542945802334;1494946598873262826;1494946598878802818;6eea74558600;4;4
$1;1494946598880227114;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1C86A154FF5B6669EE7C303149418FE9;4164281542945802334;1494946598871125583;1494946598880225362;6eea74558600;3;3
$1;1494946598880312056;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1C86A154FF5B6669EE7C303149418FE9;4164281542945802334;1494946598871113770;1494946598880311188;6eea74558600;2;2
$1;1494946598882448517;HTTP_VetsService.GET;1C86A154FF5B6669EE7C303149418FE9;4164281542945802334;1494946598870541588;1494946598882427149;6eea74558600;1;1
$1;1494946599168308846;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();54BB49B66F1A0CBC0AAB1C41C9EC152E;4164281542945802342;1494946599159780668;1494946599168304807;6eea74558600;4;4
$1;1494946599171974818;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();54BB49B66F1A0CBC0AAB1C41C9EC152E;4164281542945802342;1494946599152095117;1494946599171971197;6eea74558600;3;3
$1;1494946599172192896;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();54BB49B66F1A0CBC0AAB1C41C9EC152E;4164281542945802342;1494946599152082383;1494946599172191296;6eea74558600;2;2
$1;1494946599177619956;HTTP_VetsService.GET;54BB49B66F1A0CBC0AAB1C41C9EC152E;4164281542945802342;1494946599149524925;1494946599177587854;6eea74558600;1;1
$1;1494946599499970998;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();598486401BDB7EC43608EB67C7EDE6F0;4164281542945802350;1494946599489813929;1494946599499968118;6eea74558600;4;4
$1;1494946599501617937;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();598486401BDB7EC43608EB67C7EDE6F0;4164281542945802350;1494946599487669083;1494946599501615865;6eea74558600;3;3
$1;1494946599501769831;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();598486401BDB7EC43608EB67C7EDE6F0;4164281542945802350;1494946599487658892;1494946599501768250;6eea74558600;2;2
$1;1494946599508815460;HTTP_VetsService.GET;598486401BDB7EC43608EB67C7EDE6F0;4164281542945802350;1494946599487233017;1494946599508790482;6eea74558600;1;1
$1;1494946599730866563;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();E907845C80187B9106E9A2E1F9C8E26C;4164281542945802358;1494946599727745344;1494946599730864593;6eea74558600;4;4
$1;1494946599731872001;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();E907845C80187B9106E9A2E1F9C8E26C;4164281542945802358;1494946599727092997;1494946599731870420;6eea74558600;3;3
$1;1494946599732272562;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E907845C80187B9106E9A2E1F9C8E26C;4164281542945802358;1494946599727087160;1494946599732271889;6eea74558600;2;2
$1;1494946599733951431;HTTP_VetsService.GET;E907845C80187B9106E9A2E1F9C8E26C;4164281542945802358;1494946599726846613;1494946599733928687;6eea74558600;1;1
$1;1494946599945754744;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7EF53D3CC6AB409F697507B328B14E03;4164281542945802366;1494946599940393599;1494946599945752335;6eea74558600;4;4
$1;1494946599946988851;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();7EF53D3CC6AB409F697507B328B14E03;4164281542945802366;1494946599937602784;1494946599946987029;6eea74558600;3;3
$1;1494946599947111411;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7EF53D3CC6AB409F697507B328B14E03;4164281542945802366;1494946599937596249;1494946599947110716;6eea74558600;2;2
$1;1494946599949268556;HTTP_VetsService.GET;7EF53D3CC6AB409F697507B328B14E03;4164281542945802366;1494946599937344797;1494946599949247183;6eea74558600;1;1
$1;1494946600149081405;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();45E5EFAD0319C138EA15E6F305C9FC44;4164281542945802374;1494946600142104240;1494946600149078872;6eea74558600;4;4
$1;1494946600151577385;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();45E5EFAD0319C138EA15E6F305C9FC44;4164281542945802374;1494946600139566146;1494946600151575289;6eea74558600;3;3
$1;1494946600151761240;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();45E5EFAD0319C138EA15E6F305C9FC44;4164281542945802374;1494946600139559401;1494946600151760649;6eea74558600;2;2
$1;1494946600154254372;HTTP_VetsService.GET;45E5EFAD0319C138EA15E6F305C9FC44;4164281542945802374;1494946600138581217;1494946600154235400;6eea74558600;1;1
$1;1494946600427870232;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1F221572EDE1EA63C31005430FF7C759;4164281542945802382;1494946600389388973;1494946600427868170;6eea74558600;4;4
$1;1494946600429887101;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1F221572EDE1EA63C31005430FF7C759;4164281542945802382;1494946600380206177;1494946600429885889;6eea74558600;3;3
$1;1494946600429984128;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1F221572EDE1EA63C31005430FF7C759;4164281542945802382;1494946600380197908;1494946600429983519;6eea74558600;2;2
$1;1494946600431709846;HTTP_VetsService.GET;1F221572EDE1EA63C31005430FF7C759;4164281542945802382;1494946600379537686;1494946600431693161;6eea74558600;1;1
$1;1494946600686355936;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();9A87F5DED00B908FBCFB638E1DD1B297;4164281542945802390;1494946600672443314;1494946600686353145;6eea74558600;4;4
$1;1494946600697600727;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();9A87F5DED00B908FBCFB638E1DD1B297;4164281542945802390;1494946600668830793;1494946600697597725;6eea74558600;3;3
$1;1494946600697782451;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9A87F5DED00B908FBCFB638E1DD1B297;4164281542945802390;1494946600668822190;1494946600697781235;6eea74558600;2;2
$1;1494946600699951225;HTTP_VetsService.GET;9A87F5DED00B908FBCFB638E1DD1B297;4164281542945802390;1494946600668288995;1494946600699934795;6eea74558600;1;1
$1;1494946600920912422;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0CE5D80E48608FEC30629F38C7D6F8E8;4164281542945802398;1494946600916593279;1494946600920910189;6eea74558600;4;4
$1;1494946600922085582;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0CE5D80E48608FEC30629F38C7D6F8E8;4164281542945802398;1494946600915791579;1494946600922084407;6eea74558600;3;3
$1;1494946600922193672;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0CE5D80E48608FEC30629F38C7D6F8E8;4164281542945802398;1494946600915784705;1494946600922192880;6eea74558600;2;2
$1;1494946600924364519;HTTP_VetsService.GET;0CE5D80E48608FEC30629F38C7D6F8E8;4164281542945802398;1494946600915457895;1494946600924351974;6eea74558600;1;1
$1;1494946601208382075;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();4E121ECD2F34DCB6FCE6CA3EEFD5D55A;4164281542945802406;1494946601202769777;1494946601208379569;6eea74558600;4;4
$1;1494946601210015148;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();4E121ECD2F34DCB6FCE6CA3EEFD5D55A;4164281542945802406;1494946601199398060;1494946601210013370;6eea74558600;3;3
$1;1494946601210161493;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();4E121ECD2F34DCB6FCE6CA3EEFD5D55A;4164281542945802406;1494946601199389457;1494946601210160457;6eea74558600;2;2
